review,sentiment
"Dette er altså fire forskjellige personligheter som utfyller hverandre , og makter å hevde seg mellom enorme effekter .",0
"Stor , dum og overdreven",0
Dette kan selvfølgelig bli en serie filmer .,0
Alt ligger til rette for det .,0
Og jeg moret meg nok med The A-Team at jeg gjerne ser mer .,0
"Jeg liker actionunderholdning av denne sorten - stor , dum og overdreven til det absurde .",0
Legg igjen forventninger til troverdige skildringer av hvordan ekstreme situasjoner påvirker et menneskes sinnsstemning .,0
Da blir du skuffet .,0
"Forventer du å le , kommer du til å ha det like gøy som meg !",0
Kjærlighet til Kairo,0
"378 sider Pris kr. 368 , - Pax",0
Det slår varme opp fra sidene i Unni Wikans siste bok .,0
En kjærlighet til menneskene i Kairos bakgater .,0
Gjennom 35 år har den norske sosialantropologen Unni Wikan reist til Egypt og hatt lange opphold i Kairos fattigkvarter .,0
Mye har forandret seg underveis .,0
"Unni Wikan har fulgt flere familier gjennom tre ulike regimer , under presidentene Gamal Abdul Nasser , Anwar Sadat og Hosni Mubarak .",0
"Regimene har vært « en alen av samme stykke - maktglade , egenmektige , svikefulle » , skriver Wikan i « Medmennesker » .",1
Rå og skarp,0
"Det er perspektivet til de alminnelige , fattige menneskene og især kvinnene som kommer fram i denne boken - som kan sies å være et punktum for denne selvstendige og frittalende professorens lange forskning i Kairo .",0
Kvinnenes liv har ikke gått fremover disse tiårene .,0
"Her er krasse formuleringer , rå beskrivelser og skarpe observasjoner av fundamentalismen .",0
Wikan kom til Kairo som student i 1969 og fikk innpass hos Umm Ali - en mor som fikk åtte barn og formidlet kontakten til sitt eget nettverk .,0
"Wikan fikk direkte kontakt , hun snakket arabisk med alle fra starten av og har aldri brukt tolk .",0
Antallet familier og mennesker har økt ettersom nye generasjoner har kommet til i Wikans nettverk .,0
Hennes første 17 familier utgjør i dag 33 familier i seks ulike strøk i Kairo .,0
"Men især er det Umm Ali og hennes familie som tett beskrives , samt andre menneskeskjebner .",0
Det er en bevegende historie som Wikan fremstiller i rolig tempo og i stor detalj .,0
Unni Wikan spør seg til slutt :,0
« Hva har jeg så gitt Umm Ali for alt hun har gitt meg ? »,0
"Stort sett bare « mitt vennskap » , svarer Wikan beskjedent .",0
Til studenter og alminnelige lesere har Wikan gitt et enestående forskningsarbeid - formidlet velskrevet med bred penn .,0
GURI HJELTNES,0
Vond og tung,0
Regi :,0
Luis Mandoki .,0
Meksikansk .,0
15 år .,0
GENRE :,0
DRAMA,0
STJERNER :,0
"Carlos Padilla Lenero , Leonor Varela , José Maria Yazpik , Ofelia Medina , Xuna Primus .",0
HANDLING :,0
Chava er en snart tolv år gammel gutt i borgerkrigens El Salvador ( 1980 - 1992 ) .,0
Basert på manusforfatter Oscar Torres' egen bakgrunn fortelles en historie om en mor og hennes tre barn som lever i skuddlinjen mellom myndighetene og geriljaen .,0
"Den fattige landsbyen bombarderes fra alle kanter , og befolkningen venter med gru på den dagen guttene fyller 12 .",0
Da hentes de inn som soldater .,0
DOMMEN :,0
"Selvsagt er det rystende , vondt og grusomt .",1
Ethvert menneske med snev av humanistisk tankesett reagerer med alle sanser mot misbruk av barn .,1
Å sette en pistol i nakken på en unge for å tvinge ham i krigen er kvalmende utenkelig .,1
Det er det ikke i krigsherjede land i andre deler av verden enn vårt fredelige nord .,0
Som et dokument over nettopp dette er det deler av denne filmen som røsker fram sinne og opprør .,0
"Vi følger en sjarmerende liten kar , full av barnlig nysgjerrighet , trass og mot .",0
Det daglige helvete av uforutsigbart bombardement veksler mellom moderlige bekymringer og gutters lek og gryende forelskelse .,1
Det er sobert og ektefølt gjort .,0
"Men mengden og gjentagelsen , gjør det blytunge , tragiske budskap mer overtydelige enn nødvendig .",1
"120 GB Seagate Momentus 2,5 """,0
Små disker med stor kapasitet og god ytelse har vi alltid ønsket oss - Seagate Momentum leverer en svært overbevisende disk .,0
Lagringskapasitet på bærbare er ikke lenger noe problem .,0
"Med Seagates største utgave i Momentus-serien på hele 120 GB , har du nok av plass nesten uansett bruksområde .",0
"De som trenger mer plass tilhører helt spesielle grupper brukere , som uansett må ty til ekstern lagring .",0
"Da tenker vi på profesjonelt bruk innen foto , video og lyd .",0
"Kapasitetsøkningen skyldes økt lagringstetthet , det er bare 2 plater i diskenheten , som har standardhøyden på 9,5 mm .",0
"På kjøpet får man som kjent raskere skriving og lesing , og støynivået blir like lavt som hos enklere disker med liten roterende masse .",0
"Strømforbruket blir også lavt , Seagate sammeligner strømforbruket med mange 4200 RPM disker .",0
Ytelse,0
Disken leveres både i standard ATA og S-ATA .,0
"Vi testet standardutgaven , det er fremdeles ikke så mange bærbare som støtter intern S-ATA .",1
"S-ATA har høyere overføringshastighet fra bufferminnet på disken til kontrolleren i PCen , og støtter i tillegg NCQ ( Native Command Queing ) som optimaliserer posisjoneringen av hodene etter en analyse av trafikkmønsteret , basert på data som ønskes lest / skrevet til en hver tid .",0
Skrivehastigheten startet på 33 MB / sek og falt av mot i underkant av 20 MB / sek .,0
"Dette gir et gjennomsnitt på 27,3 MB / sek som er meget bra .",0
"Lesehastigheten startet på over 40 MB / sek og falt til 27 MB / sek , dette er også en meget bra ytelse .",0
"Aksessiden på 16,8 ms , også en helt akseptabel prestasjon .",0
Støynivå,0
Denne disken er svært stillegående .,0
"Støynivået er så lavt at det ikke var mulig å måle det i forhold til bakgrunnstøyen , selv ikke inne i vår isolerte støykasse .",0
"Ved å legge øret helt inntil disken kunne vi såvidt høre rotasjonsstøy , det eneste som er såvidt hørbart er små klikkelyder fra hodemekanismen .",0
For alle praktiske formål er denne disken nærmest lydløs .,0
Konklusjon,0
"Seagate Momentus 5400.2 er en rask og stillegående disk , som gir deg romslig kapasitet i din bærbare , eller kompakt og høy kapasitet montert i et eksternt kabinett .",0
Den vil også være et utmerket valg i en stuePC .,0
Seagate Momentus finnes i størrelser fra 40 GB og oppover .,0
"Packard Bell dot m 11,6-tommer",0
"Packard Bell vant testen i januar med sin "" Dot "" .",0
Hva sier vi etter å ha testet den nye generasjonen ?,0
"Hva som er liten nok og stor nok , lett nok og tung nok er vanskelig .",0
"De første mini-bærbare var for små for mange , derfor dukket det opp maskiner både ett og to hakk større .",1
"Noen produsenter har klart å lage disse modellene både nette og lette , og er det plass i veska uansett så betyr ikke noen få gram ekstra all verden .",0
"Packard Bell har maskiner over hele linja , vårt testeksemplar heter "" dot m "" og har en skjermstørrelse på 11,6 tommer .",0
Vekten er 1419 gram med et 6-cellers batteri .,0
Dermed havner den i den større og tyngre delen av maskinutvalget .,0
Dot m på benken,0
Packard Bell dot 3G vant vår test av 8 minibærbare i januar .,0
Men Packard bell har flere andre modeller å by på .,0
"Den første 11,6-tommeren vi så kom fra Acer og vi ble begeistret over dette formatet .",0
"Packard Bell ble kjøpt opp av Acer i fjor , men her er det ikke snakk om samme maskin med to forskjellige merkenavn .",0
"Acer Aspire One og Packard Bell dot m er to forskjellige maskiner , det er helt klart når man setter dem ved siden av hverandre .",0
Spesifikasjoner,0
Venstre side av maskinen :,0
Høyre side av maskinen :,0
"Dot m kommer i sort , blank plast med matt sort underdel .",0
"En blank liten krom-detalj på "" lokket "" ser ut som en slags spenne , og matcher hengslene .",0
Så langt ser den absolutt bra ut .,0
"Batteriet trekker derimot til seg oppmerksomheten på en noe mindre fordelaktig måte , det stikker ut knappe 2 centimeter bak resten av maskinen .",1
"Det ser ut som et spesialbatteri for ekstra lang brukstid , men det er altså standardbatteriet .",0
"Skjermen er glinsende blank , dessverre , men oppløsningen er høy , hele 1366x768 .",1
"Betraktningsvinkelen er begrenset , men ikke dårligere enn på de aller fleste andre bærbare .",1
"Selv om batteriet stikker såpass langt ut blir den ikke vanskeligere å balansere på brettet i et trangt flysete , når du må vippe hele maskinen bakover for å kunne lese på skjermen .",1
"Fordelen med 11,6-tommers skjerm er at tastaturet ikke blir så trangt , det er bare 2 - 3 millimeter smalere enn bokstavelen på et vanlig bordtastatur .",0
"Tastene er mindre dype , men helt ok å skrive på .",1
"Pekeplaten er god , knappene er en vippeknapp med litt for stor dødsone på midten , men det fungerer .",1
Skrollingen i høyre felt var også kurant .,0
"Maskinen har ellers god balanse , den har ingen tendens til å vippe bakover .",0
Batteriet som stikker ut sørger for dette .,0
Ingen kraftkar,1
"Maskinen fungerer utmerket til enkle oppgaver , men sliter når du gir den for mye å hanskes med .",1
"Avspilling av video i standard DVD-format gikk greit , men vifta kom stadig på .",1
"De fleste andre mini-bærbare klarer å spille av HD-video i 720p , men det ble for tungt for denne maskinen .",1
"Grunnen er ganske enkelt svakere prosessor og større skjermflate , her sitter det en Z520 på 1,33 GHz og 1366x768 krever mer futt å fylle enn 1024 x 600 som de mindre maskinene er utstyrt med .",1
"En Atom N270 som sitter i f.eks . Samsung NC10 klarer nesten 1500 poeng i PCMarks 05 , mens Z520 ikke leverte mer enn 1065 poeng .",1
Det er en vesentlig forskjell .,0
Lang batteritid,0
"Med alle strømsparingsfunksjoner slått av klarte maskinen å være på i 441 minutter , altså 7 timer og 21 minutter .",0
"Med kontinuerlig avspilling av video klart den 344 minutter , det er altså 5 timer og 44 minutter .",0
"Dette er meget gode batteritider , og dette skyldes selvsagt både stort batteri og svakere , men mindre krevende prosessor .",1
Konklusjon,0
Prioriterer du lang batteritid framfor best ytelse er denne maskinen midt i blinken .,0
"Om ytelsen er god nok er individuelt , den klarer jo alt bortsett fra spill og HD-video og det er tilstrekkelig for de aller fleste .",0
Baksiden er at den sliter der hvor kraftigere maskiner bare kjører videre .,1
Da begynner vifta å kjøre og det høres .,1
"Forøvrig er maskinen slank og lett å håndtere , litt tyngre enn vi hadde ønsket , men dette skyldes batteriet .",1
"Adobe Photoshop LE følger med maskinen , det er også et pluss .",0
Julelapskaus,0
Denne ble gitt ut digitalt i fjor og kommer nå i fysisk format med oppjustert innhold .,0
Av de 18 kuttene finner vi to fra stavangerartisten Kjell Inge Torgersen og ett fra Mia Gundersen Leliënhof .,0
"Slike samlinger kan være et bra alternativ , og denne er langt fra den verste .",0
"Et pluss for å ta med "" Inne i jula "" fra Finn Kalviks og Erik Fosnes Hansens oppvekstplate , ellers litt både og .",1
Beste spor :,0
""" Romjulsdrøm "" , Inne i jula "" , "" Julevals "" .",0
Naturlig nyskaping,0
Ane Brun har definitivt forandret uttrykket sitt - til det bedre .,0
"Ane Brun har forandret seg markant fra debuten Spending Time With Morgan til sitt ferske album , It All Starts With One .",0
"Det enkle gitarkompet er byttet ut med et lydbilde hvor trommer , tangenter og luft regjerer - i tillegg til Bruns magiske stemme .",0
"Måten det låter på Bruns nye album - mer rytmisk , mer utadvendt og mindre typisk singer-songwriter er ikke bare et musikalsk stilskifte - det er også et uttrykk for personlig utvikling .",0
Brun har åpenbart blitt tryggere på seg selv .,0
Dette er også visuelt tydelig :,0
"Fra å posere usminket og naturlig med gitaren på sitt første albumcover , er 35-åringen nå dramatisk , men samtidig elegant , sminket og kledd .",0
"Da førstesingelen “ Do You Remember ” - med sine Lykke Li-aktige trommer og uvant høye tempo - ble sluppet og satt inn på høyeste rotasjon på P1 før sommeren , må mang en radiolytter ha fått morgenkaffen i halsen .",0
Dette var jo helt annerledes enn den Ane Brun vi kjente fra før !,0
"Denne låta er den som drar den nye stilen lengst , og er ikke typisk for albumets gjennomgående sound .",0
"Vi får fremdeles de rolige , såre låtene - bare i en enda flottere drakt enn tidligere .",0
"Låtene er fremdeles behagelige , men blir aldri kjedelige .",0
"Turnering med Peter Gabriel og Ani DiFranco gjorde at albumet ble utsatt fra i fjor , og alt i alt har Brun brukt nærmere tre år på arbeidet med albumet .",0
Tiden har tydeligvis gjort godt .,0
Bruns stilskifte oppleves aldri som et ønske om å distansere seg fra tidligere utgivelser eller forandre seg selv .,0
It All Starts With One føles derimot som en naturlig forlengning av arbeidet tidligere i karrieren .,0
"Bruns krystallklare , sterke stemme og evne til å treffe lytteren midt i hjertet er fremdeles det mest sentrale , sammen med tekster som er nære - men verken overtydelige eller for utleverende .",0
"Vi får fremdeles vakre låter og dempede låter - men alt hun har gjort før , løser hun på enda bedre vis nå .",0
"Ta for eksempel “ Worship ” , duetten med José Gonzáles ; Brun har sunget mange duetter tidligere - og gitt ut et album bestående utelukkende av slike , men “ Worship ” er finere enn dem alle .",1
Et nydelig strykerarrangement og to strålende vokalister i samspill sikrer en magisk låt :,0
Forhåpentlig er Bruns fjerde studioalbum bare første smakebit fra en mer eksperimentell artist - et album som markerer et stilskifte vi kan nyte godt av også på kommende utgivelser .,0
Bokanmeldelse :,0
Arnaldur Indriðason :,0
« Skuggasund »,0
I sin tolvte bok på norsk fortsetter Arnaldur Indriðason med det han behersker aller best :,0
